index,discriptions,mapped_rating
274,đồ đẹp nhưng shop gửi hàng chậm quá hichic dù sao vẫn cho shop sao lần sau shop nên gói hàng ki hơn tý nữa ạ,0
275,chất lượng sản phẩm ok,0
276,đóng gói sản phẩm rất đẹp và chắc chắn mang rất êm giao hàng rất nhanh,0
277,hài lòng thời gian giao hành nhanh,0
278,chất chất lượng sản phẩm tuyệt vời đc shop tặng thêm gói trà đào xinh xinh sẽ ủng hộ shop nhiều hơn,0
279,hàng đẹp siêu xinh xắn,0
280,chất lượng sản phẩm rất kém đồng hồ hết phục vụ k trả lời mn nên cân nhắc trc kbi mua,1
282,chất lượng sản phẩm tuyệt vời nhung con hoi dau,0
283,mùi thơm dễ chịu chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
284,giày đẹp chuẩn size ❤️,0
285,god tôi hài lòng với sản phẩm của shop chất lượng sản phẩm tuyệt vời,0
286,thời gian giao hàng rất chậm giao sai mã màu,1
287,mình mua bộ giường hơi kèm bơm điện nhưng chỉ nhận được giường hơi thôi phải tự mua cái bơm điện để dùng lần đầu tiên mua hàng tiki mà mình thấy không hài lòng nhất lần sau sẽ không mua của nhà cung cấp này nữa,1
288,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng phù hợp với giá cả nói chung là giòn ngon,0
289,mua giày nưc gửi giày nam đến chịu,1
290,giày y hình êm chân giá tốt cám ơn,0
291,mình nhấn đơn hàng vì lí do cá nhân nhưng shop k chấp nhận yêu cầu và vẫn tiến hành gửi đồng hồ thì bị tróc sơn mắt chốt nhìn rất là lộ rất k hài lòng về thái độ phục vụ của shop,1
292,trình duyệt web edge của win bị lỗi không xem được các clip trên các báo mạng mặc dù đã vào view seting bật adobe flashplayer nhưng vẫn không xem được phải chuyển sang chế độ duyệt open with internet explorer hoặc xem bằng chrome,1
293,mẻ này ngon ghê khô vừa và cay con nhà mình thích ăn lắm nếu ít ngọt hơn chút thì càng tuyệt hơn vẫn sẽ ủng hộ shop lâu dài,0
294,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền moi ng ung ho shop nha,0
295,sách rất đẹp mình rất thích ❤❤ yêu shop vì giao hàng rất,0
296,mỏng các cạnh sắc k nên cho bé dùng mình,1
297,dịch vụ bên tiki vô cùng tệ tôi mua bình giữ nhiệt màu đen cùng với milo đơn hàng của tôi mà tách làm lần giao đặt hàng từ ngày mà tới mới nhận được hoàn chỉnh đơn hàng tôi nhập địa chỉ ở công ty mà phải đi lần vô cùng phiền phức lần tách đơn hàng của tôi gửi tin nhắn xin lỗi và thông báo mà chẳng ghi ngày nào sẽ giao hàng,1
298,mua nhầm chats với shop không thấy trả lời shop phục vụ rất kém,1
299,nếu ai đang có cơ hội du lịch ở hàn quốc thì nên mua còn nếu muốn tìm hiểu về văn con người hàn quốc thì nên tìm cuốn khác ngoài việc hướng dẫn các địa điểm du lịch và cách đi chơi thì quyển sách này không có nội dung gì khác nên chỉ dành cho người đi du lịch thôi sách có in màu hình đẹp,1
300,kem ban đêm thấm mịn da kem ban ngày gây dị ứng ngứa sane phâm không làm trắng chỉ làm đều màu da,1
302,hàng đẹp shop phục vụ tốt thanks you shop,0
303,thái độ wá tệ ngta mua của mình đem đến ln cho mình mà cái thái độ kieu đó kg biêt nghĩ đc cái j ngươi làm kd chả ai thế đâu làm như có mình bán thôi hay sao ấy quay lại mua kg bán hả mơ đi,1
304,chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh đóng gói k kỹ cho lắm,0
305,đặt trưa hqua trưa hnay có hàng làm ăn rất mau lẹ sao,0
306,dùng được mấy ngày mà nút chuột giữa đã không cuộn lên cuộn xuống được shop mất uy tín quá,1
307,rate sao giao hàng nhanh hàng đúng với mô tả,0
308,shop ơi chán quá hôm nay hí hửng rất thích đồng hồ này nhưng e chưa dùng hết cả ngày chỉ rửa tay vói tắm thôi đồng hồ đã hấp hơi hết ở trong rồi,1
309,lúc tôi đặt hàng là k tại sao đến lúc giao lại lấy k phải lấy đúng giá so với lúc đặt hàng chứ chất lượng sp khá đc vừa tầm tiền,1
310,sản phẩm phải bảo quản ở nhiệt độ độ c mà gói hàng shop gởi hôm qua ghn chiều hôm nay mới giao hàng trong điều kiện bình thường mình có hỏi giao hàng nhanh thì ngta nói k nhận giao hàng bảo quản lạnh nên mình nghĩ shop nên tự giao hàng sẽ tốt hơn cho khách hàng,1
311,mở gói ra đã thấy vết cắt chất lượng thì,1
312,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng hàng phù hợp với giá tiền,0
313,giao không dung hàng bao bi cũ nát thay doi sp không báo trước cho khách biet,1
314,dây xài quá dở không có độ đàn hồi phí tiền mua bực vào người,1
315,đóng gói cẩn thận chất lượng ok,0
316,size không đúng chuẩn không đúng như quảng cáo,1
317,đầu cắm micro usb gia công quá tệ không cắm vô được galaxy a,1
318,bắp tay bắp chân dùng có tác dụng nhanh tiếc mỗi bụng mình rạn k dùng dc vì quá ngứa nói chung ok chất lượng sản phẩm tuyệt vời,0
319,mình hâm mộ anh minh nhật từ lúc đọc những tác phẩm của anh ấy trên trà sữa cho tâm hồn khi ấy văn phong của anh đầy tính nhân văn và cảm xúc nhưng khi mua quyển nơi những cơn gió dừng chân này thì mình vô củng thất vọng cốt truyện lộn xộn truyện này liên kết truyện kia bằng cách thay đổi nhân vật khiến truyện phức tâp rối bù cả lên nội dung cũng không thực sự đặc sắc đa số chỉ xoay quanh công việc và chuyện tình tan vỡ của nhân vật điểm cộng duy nhất của tác là bìa được thiết kế đơn giản và rất trang nhã với tông màu hồng,1
320,đóng gói tốt hàng đẹp và chất lượng,0
321,chất lượng sản phẩm rất kém quá yếu chỉ sôi ụt ụt trứng còn không chín quá sai lầm,1
322,hàng giao không đúng như hình ảnh nhãn mác đè lên nhau,1
324,bánh dẻo ngon vô cùng giá cả rẻ so với chát lượng mn nên ăn thử nhé sẽ ủng hộ chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền,0
325,để lâu k dùng sẽ bị sét phần miệng và thân của bình nhưng ít giữ lạnh hoặc nóng thì chỉ được khoảng buổi như vậy cũng đủ tuy nhiên về sau khi cho nước nóng vào bình thì thành bình rất nóng nóng đến nỗi muốn bỏng cả tay,1
326,thôi quá hãi với htc lag má ơi đã cọc note,1
327,giao hàng nhanh đóng gói cẩn thận shop nhiệt tình với khách,0
328,shop gói hàng trong hộp rất chắc chắn k bị móp méo j điem này m rất thích hàng auth m đang dùng chưa hết nhưng mua dự trữ hộp này nhân lúc còn hàng sale,0
329,đáng đồng tiền chất lượng sản phẩm tuyệt vời,0
330,son đẹp giao hàng rất nhanh,0
331,giao hàng lâu quá khách nhắn tin k thèm trả lời,1
332,sản phẩm như cứt ý dẹp mẹ đi chất lượng sản phẩm rất kém,1
333,tiki ơi sao sách em mua trên này lại không có mã vậy nó chỉ in thôi không có mã khai báo sách chính hãng,1
334,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng hơi lâu một chút nhưng cho chất lượng sp sao,0
335,hàng y hình giày hơi cứng xíu đóng gói chắc chắn,0
336,chất lượng sản phẩm rất kém hàng rất tệ tôi rất muốn trả hàng có thể giúp không,1
337,mình rất thích nhà sách vì các đầu sách đều có chọn lọc cho bé và rất hấp dẫn mình không mất nhiều thời gian để tìm và đánh giá nhà sách đóng gói rất đẹp chất lượng sách tốt giao hàng nhanh mong nhà sách tiếp tục phát triển và chọn lựa những đầu sách hay cho trẻ,0
338,đóng gói sản phẩm rất đẹp và chắc chắn lần nào mua hàng của shop cũng được tặng kèm xà bông vui ơi là vui,0
339,huhu mình không thích ăn kitkat tí nào quá là ngọt ấy cơ mà hình như kitkat mình được cho của nhật ăn có vẻ không ngọt như này cái kitkat này đặt hộ bạn nó cho cái mà ngọt ăn không nổi còn to đùng chứ bé nhỏ gì đâu mình nghĩ nếu gảim độ ngọt thì ăn cũng ok tại bánh xốp hợp phủ socola mà,1
340,mình đọc qua vài quyển sách của thạch cảm thấy có lẽ do mình không hợp với văn phong của thạch hay nói đúng hơn là mình không thấm được cái sâu sắc trong văn thạch đọc quyển sách này xong mình chỉ thấy câu chuyện về người đàn bà của thạch rất sáo rỗng type nhân vật bị gán cho đủ mọi đau khổ khác nhau à không phải gọi là chuyện về những con đ và tình yêu không bao giờ thành của họ hết cả chuyện không có tình huống đặc sắc viết văn không rõ văn kể hay tản văn chắc do mình quen đọc truyện dài cảm thấy hơi hụt hẫng,1
341,chất lượng sản phẩm tốt mà cay lắm ý mọi người mua ăn thì nhớ giảm gói sốt xuống đỡ cay nhé,0
342,bàn phím chán đúng là tiền nào của đấy,1
343,lột mảng to khá dày đợi dưỡng kem cho trắng nữa thôi,0
345,shop gui hang không dung nhu hinh,1
346,về sài đk ngày nước vào chết máy,1
347,hàng chuẩn nhiệt tình phục vụ có thể còn gặp lại,0
349,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh ốp khá đẹp nhưng màu hơi tối so với ảnh trên mạng,0
350,e đặt tưởng màu đen ai dè ra màu này v y chang con nít,1
351,mình rất hài lòng với thời gian giao hàng rất nhanh chuột cầm rất đã tay đầm và chắc tay nhưng đồng thời vì chuột đầm nên hơi nặng do chuột còn mới nên cái nút ở chỗ ngón tay cái và nút giữa chuột khá cứng hơi khó nhấn kết nối với thiết bị tuyệt vời với thiết bị cùng lúc rất đáng tiền mua,0
352,áo nhìn khác hẳn với quá và vải hay xù,1
353,shop phục vụ tốt sản phẩm tốt,0
354,thấy có đủ dung lượng sim đã đc kích hoạt trước nên k bit dc đến bao giờ sóng cũng tạm đc,0
355,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh ck mình rất đẹp cám on shop nhiều có nhu câu sẽ ủng hộ tiếp,0
356,hàng dùng ok tốt cho shop dùng hơi nóng nhưng không sao tốc độ mạng ổn định chất lượng sản phẩm tuyệt vời,0
359,mình nhận được hàng rồi thời gian giao hàng rất nhanh sản phẩm rất oke,0
360,tiền nào của đấy chất xấu hàng gia công chịu,1
361,sử dụng không mượt như trc đây,1
363,xin hỏi sao máy của mình bị lỗi hở viền bên công ty kiểm tra lâu vậy mà không có kết luận để đổi máy mới cho mình không có máy dùng hỏng mất bao nhiêu việc,1
364,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,0
365,hãy để vẻ đẹp của hà nội được thể hiện qua vẻ đẹp của cả nước,0
366,đặt ra giá này ế là cái chắc,1
368,đồng hồ mất chốt thì quay cái gì điều chỉnh cái gì chất lượng sản phẩm kém,1
369,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh hàng rất đẹp mềm nhẹ dầy dặn rất đẹp sẽ ủng hộ shop dài dài,0
370,đồng gói sản phẩm rất tốt,0
371,hạt bầu ươm ngày chưa thấy nẩy mầm,1
372,mặc dù đã được đóng gói nhưng khi mở ra thì trông như hàng cũ ấy ạ vỏ ngoài có chỗ bị móp viền vàng bị tróc xung quanh luôn bên trong thì khô cầm lên thấy nhẹ tênh lúc chuốt mi thì cảm giác nặng trĩu vón cục mình mua hàng trên nhiều rồi nhưng đây là lần đầu mình đánh giá thấp như vậy,1
373,mình chưa dùng kem trị sẹo nên không review được nè nhưng baking soda thì ok rồi mình mua để tẩy rửa nhà tắm rất ổn gói hàng kỹ lưỡng không móp méo giao hàng đúng ngày quy định luôn bạn nên xem xét thử nhập về thêm mấy đồ dùng trong gia đình nhỏ nhỏ xinh xinh nhé có thì mình sẽ ủng hộ nè,0
374,đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh còn đc shop tặng kèm dây buộc tóc xì tin xì khói,0
375,chất lượng sp cũng ok,0
376,sản phẩm tạo ra nhiều bọt lắm dùng cảm giác rất sạch mn nên mua sản phầm vì chỉ k cho lọ sữa rửa mặt như này rất đáng tiền,0
